y,x1,x2,x3,x4,x5,u
14.690000000000001,0.88,0.04,-0.91,-0.46,0.34,14.690000000000001
4.430000000000001,1.82,-0.48,0.8,-0.33,0.11,4.430000000000001
17.19,1.52,0.76,-1.24,-0.57,1.26,17.19
9.64,0.14,-1.15,-0.82,0.7,0.99,9.64
25.279999999999998,0.02,2.48,0.82,-0.24,-0.82,25.279999999999998
23.349999999999998,-0.97,0.34,-0.49,1.67,1.47,23.349999999999998
19.26,0.63,-1.18,-0.67,1.26,-0.56,19.26
10.749999999999996,1.12,0.47,0.05,-0.7,-0.09,10.749999999999996
22.840000000000003,0.19,1.03,-0.89,-0.26,0.04,22.840000000000003
20.37,0.66,-0.91,-1.32,0.67,-1.52,20.37
14.230000000000002,1.28,-0.16,-1.55,-0.48,0.38,14.230000000000002
4.95,-0.53,0.02,0.74,-0.2,-0.94,4.95
-8.43,-0.3,1.41,1.69,-2.02,1.09,-8.43
4.77,0.25,0.92,-0.55,-1.77,0.58,4.77
7.78,-0.94,-1.39,-1.32,0.6,0.14,7.78
19.19,0.78,0.67,-0.42,-0.07,-0.51,19.19
11.02,-0.21,-0.97,0.39,1.08,-0.82,11.02
1.8400000000000025,1.28,0.11,0.24,-1.7,-1.81,1.8400000000000025
33.660000000000004,0.14,0.79,-0.67,1.67,0.73,33.660000000000004
-17.11,-0.91,0.03,2.48,-1.24,0.53,-17.11
2.619999999999999,-0.32,0.71,1.27,-0.39,1.12,2.619999999999999
6.969999999999998,2.22,0.07,0.78,-0.59,0.02,6.969999999999998
5.8100000000000005,-0.18,0.8,1.2,-0.11,1.53,5.8100000000000005
19.12,1.53,0.85,-0.52,-0.61,-0.81,19.12
-12.590000000000002,0.95,-1.21,0.68,-1.08,0.82,-12.590000000000002
27.04,0.02,1.33,1.14,1.44,1.46,27.04
-11.259999999999998,0.14,-1.16,-1.05,-2.09,-1.08,-11.259999999999998
11.64,0.07,-0.56,-0.18,0.49,-0.3,11.64
3.629999999999999,-1.12,-0.05,-0.9,-0.27,1.34,3.629999999999999
13.200000000000005,-0.27,1.77,1.43,-0.58,-1.11,13.200000000000005
28.269999999999996,-0.05,1.15,-0.49,0.91,1.21,28.269999999999996
1.429999999999999,-0.77,-0.68,0.71,0.15,-0.69,1.429999999999999
22.08,-0.35,-0.07,-1.56,0.77,-0.48,22.08
20.59,-2.78,-0.02,-0.74,1.69,-0.59,20.59
7.039999999999999,-1.1,0.51,-0.66,-0.78,0.51,7.039999999999999
-8.71,-1.04,-1.46,1.73,0.58,-0.26,-8.71
2.6500000000000004,-0.0,0.51,0.97,-0.76,0.37,2.6500000000000004
4.580000000000002,-0.51,-0.19,0.16,-0.01,0.74,4.580000000000002
-2.799999999999999,0.49,-1.51,-1.36,-0.37,1.83,-2.799999999999999
4.16,-0.85,-0.21,-0.54,-0.55,0.18,4.16
47.47,1.4,0.46,-0.8,2.75,0.08,47.47
38.57,-0.58,1.41,-0.47,1.66,-0.87,38.57
28.799999999999997,1.43,0.2,1.29,1.9,-1.13,28.799999999999997
-1.3899999999999997,1.28,-1.41,-1.05,-0.8,0.5,-1.3899999999999997
11.95,0.03,-0.17,0.15,0.59,0.67,11.95
22.03,1.09,1.82,-0.02,-0.52,0.61,22.03
-1.5200000000000005,-1.14,-0.68,1.0,-0.12,-1.21,-1.5200000000000005
10.179999999999998,-1.49,0.05,1.14,1.13,0.11,10.179999999999998
-6.299999999999999,2.01,-0.1,-0.14,-2.57,-0.45,-6.299999999999999
31.22,0.85,1.56,-0.83,0.46,1.05,31.22
-0.7199999999999993,0.01,-2.28,0.25,0.76,-0.95,-0.7199999999999993
22.09,-0.25,-1.16,-2.57,1.03,-0.0,22.09
21.57,1.6,0.86,-0.35,-0.08,0.57,21.57
6.220000000000001,0.97,0.32,1.11,-0.3,-1.0,6.220000000000001
3.539999999999999,-0.06,0.21,-1.2,-1.34,0.45,3.539999999999999
22.37,-0.41,-0.17,-0.36,1.52,1.26,22.37
3.2699999999999996,-1.24,-0.53,0.85,0.6,-0.04,3.2699999999999996
3.86,-1.14,-0.68,-0.52,0.28,1.7,3.86
12.41,-0.69,-1.03,-0.11,1.03,-1.45,12.41
0.8200000000000003,1.45,-0.17,-0.73,-1.6,0.71,0.8200000000000003
13.45,-0.17,0.17,-0.9,-0.32,-0.49,13.45
40.28,-0.1,-0.67,-1.53,2.73,-1.36,40.28
7.9399999999999995,0.18,-1.77,-2.0,0.1,0.17,7.9399999999999995
4.1800000000000015,1.26,0.4,-0.15,-0.95,1.5,4.1800000000000015
3.549999999999999,0.93,-1.25,0.04,0.14,-0.35,3.549999999999999
13.379999999999999,0.77,0.83,-0.19,-0.28,1.5,13.379999999999999
25.16,0.93,0.07,-1.63,0.34,0.7,25.16
5.6899999999999995,-2.75,0.25,-0.42,-0.22,-0.91,5.6899999999999995
34.27,-0.15,1.39,-0.45,0.97,-0.81,34.27
9.340000000000002,0.76,0.0,0.35,0.01,0.64,9.340000000000002
-28.47,-2.57,-1.42,0.42,-2.04,-0.53,-28.47
7.07,-0.05,-0.83,-0.69,0.27,1.01,7.07
-16.93,-0.96,-0.58,-0.73,-2.42,0.14,-16.93
13.009999999999998,0.93,1.02,-0.87,-1.25,0.02,13.009999999999998
23.98,0.83,0.15,0.29,1.14,-0.74,23.98
12.29,-0.22,1.63,-0.2,-1.27,-0.67,12.29
18.47,-0.94,0.36,-0.9,0.27,-0.74,18.47
11.389999999999999,-2.12,0.31,0.15,0.52,-0.67,11.389999999999999
3.51,-0.78,0.4,1.52,0.01,0.42,3.51
-2.360000000000001,-0.32,-1.54,0.97,0.91,0.71,-2.360000000000001
22.410000000000004,-0.18,0.6,0.89,1.62,0.99,22.410000000000004
-0.18000000000000083,0.06,-1.31,0.16,0.26,0.71,-0.18000000000000083
-13.93,1.35,-0.1,2.1,-1.76,0.42,-13.93
-18.5,-0.8,-1.91,-0.2,-1.46,-0.16,-18.5
32.589999999999996,0.03,1.12,-1.51,0.91,0.1,32.589999999999996
5.9,1.03,-0.43,-1.33,-1.22,-1.29,5.9
34.79,0.48,1.48,-0.56,0.63,-1.52,34.79
21.909999999999997,0.18,0.67,-1.45,-0.2,0.72,21.909999999999997
17.48,-2.93,1.34,0.35,0.72,-0.41,17.48
8.57,-1.72,0.53,-0.08,0.03,1.09,8.57
22.06,0.76,1.92,0.15,-0.69,-0.19,22.06
22.640000000000004,0.42,1.02,-1.47,0.01,1.61,22.640000000000004
24.53,-0.24,0.93,0.49,0.96,-0.81,24.53
11.450000000000001,-0.81,0.02,-1.53,-0.27,0.25,11.450000000000001
26.75,1.78,0.4,0.63,1.16,-0.96,26.75
35.489999999999995,-0.17,2.43,-0.08,1.12,0.96,35.489999999999995
10.760000000000002,-1.48,0.31,0.15,0.33,-0.75,10.760000000000002
10.279999999999998,-1.12,-0.48,-0.1,1.18,1.82,10.279999999999998
22.969999999999995,1.4,0.86,-1.0,-0.41,0.21,22.969999999999995
11.950000000000001,-0.63,0.58,0.72,0.54,1.03,11.950000000000001
7.720000000000002,-0.9,0.93,-0.7,-0.94,0.53,7.720000000000002
19.989999999999995,1.22,0.49,0.02,0.31,0.14,19.989999999999995
-3.2099999999999995,-1.13,-1.24,-0.08,0.08,0.01,-3.2099999999999995
3.5799999999999987,0.68,-0.22,0.56,-0.14,1.82,3.5799999999999987
28.12,0.08,2.34,0.35,-0.21,-0.9,28.12
4.73,-1.44,-0.99,-0.88,0.39,-0.53,4.73
42.34,0.19,1.28,-0.09,2.08,-1.18,42.34
-17.750000000000004,-0.15,-0.54,0.94,-2.24,-1.44,-17.750000000000004
11.170000000000002,-0.11,1.55,0.23,-1.35,-1.2,11.170000000000002
27.05,1.67,-0.62,-0.94,1.48,1.01,27.05
11.350000000000001,1.27,-0.95,-1.53,0.13,0.34,11.350000000000001
43.510000000000005,0.36,1.48,-1.73,0.86,-1.1,43.510000000000005
11.280000000000001,0.86,-0.47,-0.81,-0.61,-1.45,11.280000000000001
1.3899999999999988,0.04,-0.77,0.79,0.64,1.69,1.3899999999999988
5.58,0.37,0.52,1.4,-0.63,-1.49,5.58
-3.1899999999999995,0.2,-1.42,2.45,1.46,2.16,-3.1899999999999995
25.24,0.06,0.55,-0.46,0.88,-1.22,25.24
13.04,-2.54,-0.79,-1.46,1.48,1.82,13.04
-1.9799999999999998,-1.4,1.29,0.95,-1.57,-0.39,-1.9799999999999998
21.89,-0.58,0.75,-1.23,-0.1,-0.69,21.89
5.380000000000001,0.47,-0.22,-0.54,-0.21,2.04,5.380000000000001
-0.9000000000000004,-0.42,-1.04,0.58,-0.14,-1.42,-0.9000000000000004
14.769999999999996,2.23,-0.35,-0.38,0.16,1.73,14.769999999999996
-0.5999999999999992,-1.68,0.28,2.09,0.13,-1.24,-0.5999999999999992
-0.55,-0.62,0.21,1.33,-0.34,0.83,-0.55
8.379999999999999,-1.44,-1.44,-0.48,1.44,0.07,8.379999999999999
-0.3100000000000014,0.29,0.28,1.11,-0.61,0.69,-0.3100000000000014
16.33,-0.83,1.98,-0.8,-0.88,0.55,16.33
-3.3000000000000003,0.08,0.33,0.23,-1.09,1.61,-3.3000000000000003
30.580000000000005,0.89,1.36,-0.53,0.42,0.2,30.580000000000005
5.480000000000002,1.13,1.16,0.19,-1.52,1.78,5.480000000000002
-10.96,0.56,-0.61,0.41,-1.51,1.06,-10.96
10.769999999999998,-1.47,-0.22,0.24,1.04,0.11,10.769999999999998
13.990000000000002,0.63,-0.03,-0.03,0.09,-0.19,13.990000000000002
-4.36,-1.69,-0.77,0.24,-0.25,-0.16,-4.36
2.7999999999999994,-0.32,-0.86,-0.49,-0.31,0.01,2.7999999999999994
-2.919999999999999,0.39,-0.18,-1.03,-1.4,2.6,-2.919999999999999
1.0499999999999998,-1.13,-0.52,0.52,0.36,0.52,1.0499999999999998
7.009999999999999,-0.44,0.24,0.06,-0.31,0.25,7.009999999999999
20.83,1.06,-0.02,-0.02,1.07,0.96,20.83
3.29,1.58,-1.76,0.91,0.6,-0.89,3.29
26.52,0.25,1.05,-0.83,0.44,0.87,26.52
-2.2700000000000005,-1.07,-0.14,0.3,-0.8,-0.88,-2.2700000000000005
4.740000000000001,-0.14,0.8,0.64,-0.86,0.65,4.740000000000001
5.210000000000001,-0.84,-1.61,-0.37,1.12,0.66,5.210000000000001
11.72,-0.0,-0.42,-0.39,0.11,-1.07,11.72
5.56,-0.35,-0.22,-1.35,-0.84,0.41,5.56
29.0,0.01,-0.31,-0.91,1.58,-0.84,29.0
13.51,0.25,-0.49,0.04,0.46,-1.37,13.51
9.440000000000001,-0.01,1.19,1.76,-0.13,0.04,9.440000000000001
23.269999999999996,2.21,1.13,-0.62,-0.62,0.96,23.269999999999996
20.24,-1.01,1.09,0.33,0.52,-0.26,20.24
18.509999999999998,-0.63,1.46,-0.25,-0.41,-0.08,18.509999999999998
-0.14999999999999947,0.19,-1.03,-0.56,-0.62,0.85,-0.14999999999999947
-12.850000000000001,-0.89,-1.76,-1.97,-1.47,1.36,-12.850000000000001
14.04,0.02,0.5,0.54,0.06,-0.07,14.04
14.14,1.04,0.15,1.4,0.62,-0.62,14.14
-6.529999999999999,-0.5,-0.73,1.22,-0.41,-0.8,-6.529999999999999
22.9,0.32,-0.1,0.29,1.89,0.91,22.9
8.04,0.03,-1.41,-0.5,0.71,-1.17,8.04
10.219999999999999,2.14,0.01,0.05,-0.67,0.5,10.219999999999999
28.8,-1.16,2.16,1.32,0.98,-1.39,28.8
9.660000000000004,0.21,1.21,0.59,-1.0,-0.65,9.660000000000004
-22.400000000000002,-0.45,-0.6,1.53,-1.92,0.66,-22.400000000000002
0.5299999999999998,-1.29,-0.96,-2.01,-0.55,1.51,0.5299999999999998
5.95,0.26,-1.2,1.02,1.23,0.1,5.95
12.790000000000001,2.03,0.82,0.68,-0.8,0.63,12.790000000000001
21.03,0.22,0.52,-0.68,0.13,-0.82,21.03
19.38,-2.15,1.0,-1.5,0.11,0.33,19.38
10.169999999999998,0.33,-0.28,0.27,0.47,0.73,10.169999999999998
6.660000000000001,1.73,0.23,0.06,-0.91,0.44,6.660000000000001
1.8399999999999999,0.67,-0.19,0.54,-0.29,0.67,1.8399999999999999
12.19,0.91,0.9,0.12,-1.04,-0.61,12.19
38.36,0.6,2.45,-0.34,0.46,-0.56,38.36
26.660000000000004,-0.97,-0.68,-2.08,1.35,-2.23,26.660000000000004
15.200000000000003,-0.26,-1.18,-0.88,1.38,0.2,15.200000000000003
6.5200000000000005,-0.97,-0.59,-0.77,-0.04,0.17,6.5200000000000005
-3.29,1.9,-1.92,-0.03,-0.32,0.95,-3.29
3.2299999999999986,0.35,0.59,0.35,-0.93,1.21,3.2299999999999986
15.280000000000001,0.8,0.92,1.26,0.42,1.48,15.280000000000001
9.290000000000003,0.38,-0.22,-0.01,-0.02,-0.52,9.290000000000003
16.39,1.63,0.3,0.09,0.39,2.98,16.39
2.1399999999999997,-1.13,-0.85,-1.38,-0.23,0.25,2.1399999999999997
-0.5500000000000007,-0.47,-0.54,0.14,-0.5,0.31,-0.5500000000000007
23.62,1.11,0.68,0.88,1.09,0.28,23.62
0.16999999999999993,-0.16,-0.77,-0.39,-0.52,0.73,0.16999999999999993
34.18,0.35,0.7,-1.16,1.43,-0.43,34.18
-12.07,-1.1,-0.44,2.48,-0.39,-0.33,-12.07
12.23,-0.19,-0.15,-0.78,0.14,1.08,12.23
-2.300000000000001,0.31,-1.11,-0.34,-0.55,0.05,-2.300000000000001
28.499999999999996,1.33,-0.15,-0.09,1.78,0.88,28.499999999999996
3.370000000000001,0.57,1.96,0.49,-1.99,0.83,3.370000000000001
11.870000000000003,-1.59,0.45,-1.71,-0.47,-0.36,11.870000000000003
-8.75,-0.77,-0.35,1.03,-0.71,0.55,-8.75
-1.4099999999999993,-0.97,-0.19,0.32,-1.0,-1.31,-1.4099999999999993
17.369999999999997,0.49,1.12,-0.08,-0.46,0.16,17.369999999999997
15.82,0.06,0.24,-2.53,-1.07,-0.85,15.82
13.709999999999999,0.15,0.19,0.64,0.26,-1.3,13.709999999999999
35.980000000000004,1.45,1.27,-1.26,0.33,-0.6,35.980000000000004
15.340000000000002,0.14,1.05,2.13,0.75,0.29,15.340000000000002
7.039999999999999,-0.34,0.18,1.36,-0.04,-0.89,7.039999999999999
-0.9400000000000017,-1.62,0.51,0.25,-0.65,1.03,-0.9400000000000017
5.17,-0.42,-0.13,-0.02,-0.35,0.24,5.17
2.1100000000000003,1.15,-1.14,0.49,0.17,0.15,2.1100000000000003
18.09,0.87,0.05,0.48,0.72,-0.5,18.09
5.73,0.3,-0.25,-0.13,-0.32,0.47,5.73
-1.0000000000000013,0.08,0.39,-0.02,-1.6,0.03,-1.0000000000000013
2.01,0.06,0.24,-0.59,-1.2,0.62,2.01
11.76,-0.27,0.17,-0.28,-0.01,-0.45,11.76
13.469999999999999,-0.97,0.47,-0.6,0.16,0.41,13.469999999999999
-20.529999999999998,-0.59,-1.2,2.43,-0.53,0.62,-20.529999999999998
24.67,1.94,0.79,-0.3,-0.07,-0.83,24.67
12.030000000000001,0.88,0.57,-0.51,-1.04,-1.32,12.030000000000001
7.419999999999998,0.99,0.12,0.21,-0.82,-1.46,7.419999999999998
6.619999999999999,0.96,0.04,0.91,-0.39,-0.24,6.619999999999999
10.049999999999999,0.71,0.73,0.8,-0.3,0.61,10.049999999999999
30.44,1.11,-0.1,-0.51,1.34,-0.65,30.44
36.3,0.63,-0.06,-1.84,1.13,-2.76,36.3
1.5900000000000005,-1.98,0.53,0.53,-0.64,0.15,1.5900000000000005
4.35,-2.53,0.71,0.25,-0.05,0.02,4.35
35.980000000000004,0.49,-0.03,-1.87,2.2,1.2,35.980000000000004
18.6,-1.28,-0.35,-0.24,1.08,-2.16,18.6
-8.52,-0.5,-1.76,-0.29,-0.47,0.08,-8.52
1.049999999999999,-0.6,-0.75,0.62,0.45,0.55,1.049999999999999
14.36,-0.18,-0.57,-0.12,0.5,-2.18,14.36
18.14,0.39,0.31,0.06,-0.15,-2.57,18.14
20.12,-0.44,1.79,0.01,-0.31,0.02,20.12
18.900000000000002,0.35,0.66,-0.23,0.42,1.68,18.900000000000002
52.74999999999999,1.01,2.34,-0.66,1.68,-0.79,52.74999999999999
19.43,0.35,0.73,-0.51,0.09,0.91,19.43
43.59,-0.71,1.67,-1.38,1.94,1.0,43.59
7.92,-0.09,-0.4,-0.51,-0.14,-0.05,7.92
22.990000000000002,1.26,1.97,0.2,-0.85,-0.55,22.990000000000002
27.42,-0.18,-1.03,-1.18,2.1,0.3,27.42
11.669999999999998,-0.83,0.82,-1.18,-1.1,-0.8,11.669999999999998
37.66,1.65,-0.25,-2.44,1.21,-0.31,37.66
0.28999999999999915,-1.85,-0.32,0.52,0.4,1.8,0.28999999999999915
-5.289999999999998,-0.85,0.05,-0.7,-1.54,0.89,-5.289999999999998
7.280000000000001,0.46,0.28,0.43,-0.69,-1.01,7.280000000000001
18.49,0.04,1.16,1.61,0.8,0.03,18.49
19.88,0.27,0.01,-1.03,0.02,-1.33,19.88
10.519999999999996,-0.12,1.64,0.82,-0.92,-0.07,10.519999999999996
1.7199999999999998,-0.83,-0.06,1.04,0.65,2.48,1.7199999999999998
12.229999999999999,1.19,0.2,0.68,-0.2,-1.13,12.229999999999999
23.159999999999997,1.31,1.01,-0.24,0.27,1.24,23.159999999999997
-5.079999999999999,0.85,-1.46,0.24,-0.17,1.11,-5.079999999999999
21.01,1.03,1.32,-1.12,-0.78,1.11,21.01
-14.110000000000001,-0.59,-1.52,0.53,-0.55,1.79,-14.110000000000001
25.62,0.3,0.16,-0.37,1.59,0.36,25.62
-7.080000000000002,-0.41,-0.79,-0.07,-0.98,1.03,-7.080000000000002
4.9,-1.81,-0.14,0.61,0.34,-0.72,4.9
9.89,0.66,-0.89,-0.02,0.65,0.46,9.89
21.71,-0.68,1.2,0.09,0.74,1.53,21.71
26.06,1.12,1.12,0.19,0.79,0.21,26.06
12.95,-1.21,0.3,0.26,0.58,-0.13,12.95
34.15,-0.76,0.66,-1.31,1.46,-0.23,34.15
-1.049999999999998,0.25,0.56,0.59,-1.41,0.82,-1.049999999999998
9.16,0.3,-0.64,-0.75,-0.33,-1.3,9.16
23.249999999999996,1.72,1.49,0.45,-0.22,-0.2,23.249999999999996
16.029999999999998,0.76,1.76,-0.57,-1.12,1.55,16.029999999999998
-18.46,-1.79,-1.01,-0.25,-1.56,1.11,-18.46
16.89,0.86,-0.57,1.28,1.45,-0.11,16.89
20.749999999999996,-0.45,2.26,0.72,0.26,1.36,20.749999999999996
18.759999999999998,0.3,-0.51,0.08,1.04,-1.99,18.759999999999998
33.85,-0.29,1.38,-0.51,1.55,1.41,33.85
26.880000000000003,-0.07,-0.57,-0.29,2.66,1.87,26.880000000000003
9.55,0.13,-0.61,0.12,0.24,-1.24,9.55
33.53,0.08,1.32,-1.8,0.83,1.37,33.53
29.87,-0.56,1.69,-0.69,0.44,-0.31,29.87
8.379999999999999,-0.31,-0.62,0.7,0.85,-0.06,8.379999999999999
1.3000000000000007,-1.36,0.4,0.42,-0.22,1.87,1.3000000000000007
-1.2800000000000011,-1.56,-2.22,-0.73,0.71,-1.06,-1.2800000000000011
14.219999999999999,-0.98,0.95,0.46,0.38,0.78,14.219999999999999
-5.160000000000001,-0.43,-0.38,0.81,-1.34,-2.14,-5.160000000000001
27.630000000000003,-0.43,0.93,0.26,0.86,-2.02,27.630000000000003
29.869999999999997,0.32,0.65,-1.35,0.86,-0.11,29.869999999999997
-6.350000000000001,3.07,-2.18,1.37,-0.39,-1.62,-6.350000000000001
19.09,-0.53,0.28,1.04,1.72,1.42,19.09
7.749999999999998,-0.97,1.13,0.39,-0.65,-0.21,7.749999999999998
0.6100000000000003,-0.71,0.04,-0.73,-1.03,0.48,0.6100000000000003
0.7800000000000007,0.63,-0.19,1.37,-0.26,-0.3,0.7800000000000007
-13.179999999999998,0.66,-0.13,0.08,-2.52,0.02,-13.179999999999998
-6.809999999999999,-1.83,-1.22,-1.34,-1.04,-0.55,-6.809999999999999
-4.549999999999999,-0.49,0.66,0.22,-1.9,0.08,-4.549999999999999
6.810000000000002,0.32,-0.33,-0.06,0.19,0.76,6.810000000000002
6.8999999999999995,-1.57,-0.24,1.51,1.42,0.85,6.8999999999999995
15.99,0.54,1.65,1.92,-0.13,-0.97,15.99
40.43000000000001,-0.27,3.1,-1.57,-0.47,-1.41,40.43000000000001
-16.48,0.12,-1.2,-0.11,-1.95,0.62,-16.48
10.520000000000001,1.22,-0.38,-0.14,-0.16,0.18,10.520000000000001
2.219999999999998,-0.04,0.77,1.23,-0.81,-0.31,2.219999999999998
12.26,0.9,-1.42,-1.97,0.23,0.5,12.26
-2.21,-0.72,-0.58,-0.76,-0.87,0.69,-2.21
-6.030000000000001,-1.18,-0.27,-0.91,-1.46,0.87,-6.030000000000001
10.329999999999998,-0.52,0.19,-1.51,-0.74,0.76,10.329999999999998
7.859999999999999,2.59,-1.98,-0.2,0.41,-0.62,7.859999999999999
-2.279999999999999,0.85,-0.87,0.15,-0.52,1.22,-2.279999999999999
-8.0,-0.68,-0.35,0.95,-1.03,0.07,-8.0
-12.91,-1.82,-1.09,0.38,-0.99,-0.54,-12.91
3.830000000000001,0.49,-0.58,0.82,0.22,0.44,3.830000000000001
18.809999999999995,1.24,0.32,1.54,0.91,-0.52,18.809999999999995
18.200000000000003,1.29,0.26,-0.39,0.28,1.11,18.200000000000003
26.23,0.46,1.82,1.09,0.52,-1.03,26.23
12.940000000000001,-0.18,0.07,0.7,0.64,0.17,12.940000000000001
38.82,0.12,0.72,-0.86,1.7,-2.05,38.82
12.52,1.46,-0.05,1.0,0.36,0.35,12.52
31.21,0.55,0.81,-0.33,1.03,-1.08,31.21
15.610000000000003,-0.01,0.84,1.0,0.46,-0.39,15.610000000000003
-0.05000000000000071,0.9,-0.67,1.75,-0.08,-1.54,-0.05000000000000071
26.86,-1.19,0.04,0.14,1.97,-1.04,26.86
20.49,0.04,-1.06,-0.49,1.68,-1.14,20.49
20.990000000000002,0.59,0.39,-0.02,0.52,-1.16,20.990000000000002
52.67,1.66,1.92,0.05,2.42,-0.4,52.67
12.740000000000004,0.4,1.43,-0.46,-1.38,-1.61,12.740000000000004
1.9999999999999987,2.06,-0.53,-0.19,-1.11,0.95,1.9999999999999987
-7.94,-0.78,-0.49,0.3,-1.06,-0.18,-7.94
20.660000000000004,1.4,0.43,0.13,0.21,-0.39,20.660000000000004
8.53,2.0,-0.81,0.21,0.12,1.01,8.53
20.12,1.1,-0.03,0.29,0.33,-2.27,20.12
-9.149999999999999,-1.59,-0.61,-0.56,-1.2,0.75,-9.149999999999999
19.520000000000003,0.0,-0.21,-1.26,-0.04,-2.63,19.520000000000003
-3.6800000000000006,-0.16,0.06,0.24,-1.56,0.22,-3.6800000000000006
16.79,-1.04,-0.81,0.72,2.01,0.05,16.79
2.460000000000001,-0.82,0.19,0.94,0.62,2.74,2.460000000000001
20.4,-0.72,0.25,1.55,1.49,-1.95,20.4
14.429999999999998,-0.0,1.48,2.89,0.7,-0.37,14.429999999999998
15.830000000000004,-1.01,2.22,0.73,-0.85,-0.2,15.830000000000004
17.56,0.31,0.54,-0.9,-0.61,-1.65,17.56
19.389999999999997,1.04,-0.34,0.47,1.42,0.22,19.389999999999997
20.52,-0.11,0.19,0.06,1.25,0.31,20.52
-4.49,-0.54,1.05,1.23,-1.34,1.53,-4.49
-0.7600000000000002,0.36,0.28,1.01,-0.57,0.95,-0.7600000000000002
8.129999999999999,-0.38,-1.47,-1.0,0.57,-0.95,8.129999999999999
17.26,1.61,1.19,1.33,0.12,0.26,17.26
11.280000000000001,-1.19,1.0,0.38,0.57,1.69,11.280000000000001
-1.5999999999999996,-0.61,-0.13,0.33,-0.94,-0.19,-1.5999999999999996
-12.55,0.49,-0.33,1.31,-1.51,1.12,-12.55
-4.099999999999998,0.66,-0.57,-0.92,-2.08,-0.8,-4.099999999999998
-1.13,1.05,-0.06,1.16,-0.62,0.71,-1.13
-2.2300000000000004,-0.72,-0.97,-0.11,-0.66,-1.54,-2.2300000000000004
10.010000000000002,-0.18,0.11,1.27,0.94,1.22,10.010000000000002
20.100000000000005,0.72,0.33,-1.23,0.15,0.6,20.100000000000005
5.09,1.46,0.69,1.24,-1.03,-0.33,5.09
18.220000000000002,0.43,1.16,-0.15,-0.08,0.69,18.220000000000002
4.59,-1.13,1.61,-0.88,-1.92,0.01,4.59
15.73,1.7,0.59,0.75,0.04,-0.15,15.73
-3.5899999999999985,-1.54,-2.26,0.2,1.31,0.34,-3.5899999999999985
24.410000000000004,0.62,1.58,0.33,-0.12,-0.82,24.410000000000004
10.970000000000004,2.02,0.53,-0.94,-1.17,1.25,10.970000000000004
48.28,-1.04,1.85,-2.76,1.42,0.49,48.28
8.66,0.12,-0.18,1.89,0.71,-0.9,8.66
-7.28,-1.72,0.18,-0.0,-1.52,-0.06,-7.28
16.31,-0.57,0.01,0.73,1.49,0.91,16.31
-3.2700000000000005,-0.72,0.37,0.06,-1.33,0.4,-3.2700000000000005
25.46,1.86,0.03,-1.59,0.03,-1.21,25.46
16.040000000000003,0.86,0.52,-0.17,-0.33,-0.21,16.040000000000003
22.86,0.01,-0.77,-1.39,1.14,-0.39,22.86
4.0600000000000005,0.17,0.29,0.32,-1.17,-1.68,4.0600000000000005
7.67,-0.59,0.4,-0.73,-0.35,2.13,7.67
-12.07,-1.85,-0.76,1.9,-0.04,-0.71,-12.07
17.77,1.17,0.06,-0.35,0.19,-0.66,17.77
10.5,-1.02,-0.11,-1.01,0.01,0.35,10.5
26.16,0.85,1.13,-0.41,0.5,0.49,26.16
19.22,0.33,-0.48,-1.03,0.5,-1.71,19.22
-15.629999999999999,-0.27,-2.55,-1.34,-0.88,1.1,-15.629999999999999
11.35,0.69,-0.55,0.73,0.89,-0.16,11.35
-8.129999999999999,-1.38,-0.21,-0.1,-1.23,0.37,-8.129999999999999
20.97,0.28,0.45,0.28,0.73,-0.18,20.97
27.439999999999998,0.2,-0.4,-0.58,1.34,-2.04,27.439999999999998
18.75,0.88,-0.62,-0.75,0.26,-1.49,18.75
-8.559999999999999,-0.82,-0.85,-0.22,-0.8,1.6,-8.559999999999999
3.2,1.8,-2.02,0.54,0.86,0.54,3.2
9.49,-0.66,-0.24,-0.75,-0.42,-1.21,9.49
-14.0,-0.11,-1.5,-0.2,-1.25,0.21,-14.0
23.249999999999996,-0.68,0.29,1.08,1.59,-2.53,23.249999999999996
-11.080000000000002,-0.83,-0.3,0.46,-1.65,-0.98,-11.080000000000002
13.41,0.13,0.08,0.38,0.44,0.34,13.41
-15.490000000000004,0.19,0.06,0.66,-2.24,1.54,-15.490000000000004
8.94,-2.2,-1.08,-0.23,0.67,-3.0,8.94
4.580000000000001,-0.03,0.79,0.99,-0.7,-0.3,4.580000000000001
0.30000000000000204,-0.62,-0.39,-1.03,-0.89,0.43,0.30000000000000204
19.799999999999997,0.13,0.49,0.21,0.7,0.88,19.799999999999997
0.2900000000000007,-1.74,-0.85,-0.23,-0.02,-0.67,0.2900000000000007
25.64,0.91,1.98,0.19,0.08,0.85,25.64
-5.57,-1.87,0.03,0.98,-0.64,-1.23,-5.57
32.36000000000001,-0.19,-0.06,-0.91,2.1,-0.48,32.36000000000001
2.4800000000000013,-1.15,-0.09,0.91,0.02,0.49,2.4800000000000013
25.220000000000002,-0.87,1.49,0.56,1.05,0.37,25.220000000000002
13.98,0.82,-0.87,-0.49,1.35,1.56,13.98
3.840000000000001,-1.15,0.25,-0.43,-0.7,0.28,3.840000000000001
24.93,1.14,0.45,-0.32,0.51,-0.36,24.93
43.11,0.41,1.4,-2.08,0.8,-1.54,43.11
21.25,1.23,-0.64,-1.22,0.7,0.36,21.25
